species,pu,amount
1,893,1005300
1,894,382500
1,895,234900
1,896,18900
1,897,13500
1,898,23400
1,899,1800
1,900,2700
1,901,157500
1,902,151200
1,903,11700
1,904,1800
1,905,51300
1,906,8100
1,907,12600
1,908,35100
1,909,9900
1,910,41400
1,911,10800
1,912,11700
1,913,77400
1,914,18000
1,915,22500
1,916,35100
1,917,2700
1,918,900
1,919,317700
1,920,680400
1,921,203400
1,922,900
1,923,15300
1,924,1795500
1,925,3600000
1,926,6825600
1,927,15300
1,928,1349100
1,929,329400
1,930,1436400
1,931,1208700
1,932,3762900
1,933,8390700
1,934,1158300
1,935,8100
1,936,7200
1,937,1040400
1,938,179100
1,939,37800
1,940,10800
1,941,23400
1,942,9900
1,943,3600
1,944,17100
1,945,650700
1,946,214200
1,947,8100
1,948,68400
1,949,9900
1,950,14400
1,951,900
1,952,55800
1,953,61200
1,954,2700
1,955,900
1,956,58500
1,957,12600
1,958,1519200
1,959,3813300
1,960,979200
1,961,900
1,962,33300
1,963,2430000
1,964,7200
1,965,2008800
1,966,3068100
1,967,2307600
1,968,1093500
1,969,4171500
1,970,3686400
1,971,5915700
1,972,3628800
1,973,1992600
1,974,1605600
1,975,486000
1,976,8125200
1,977,6099300
1,978,3636900
1,979,6300
1,980,493200
1,981,1614600
1,982,1059300
1,983,167400
1,984,216900
1,985,89100
1,986,375300
1,987,189000
1,988,67500
1,989,27000
1,990,9900
1,991,5400
1,992,37800
1,993,205200
1,994,341100
1,995,423000
1,996,86400
1,997,73800
1,998,35100
1,999,2700
1,1000,45000
1,1001,11700
1,1002,122400
1,1003,9000
1,1004,18900
1,1005,10800
1,1006,70200
1,1007,32400
1,1008,392400
1,1009,205200
1,1010,134100
1,1011,148500
1,1012,9000
1,1013,1282500
1,1014,5209200
1,1015,2191500
1,1016,4463100
1,1017,1882800
1,1018,6437700
1,1019,1785600
1,1020,342900
1,1021,1091700
1,1022,4977900
1,1023,9047700
1,1024,2797200
1,1025,707400
1,1026,1380600
1,1027,5736600
1,1028,1597500
1,1029,4032000
1,1030,1410300
1,1031,5601600
1,1032,2742300
1,1033,5400
1,1034,33300
1,1035,299700
1,1036,163800
1,1037,107100
1,1038,108900
1,1039,108900
1,1040,13500
1,1041,160200
1,1042,52200
1,1043,35100
1,1044,38700
1,1045,120600
1,1046,415800
1,1047,226800
1,1048,75600
1,1049,9000
1,1050,21600
1,1051,13500
1,1052,58500
1,1053,16200
1,1054,9000
1,1055,91800
1,1056,2700
1,1057,1800
1,1058,1800
1,1059,756900
1,1060,900
1,1061,1068300
1,1062,2069100
1,1063,1876500
1,1064,1084500
1,1065,1666800
1,1066,2136600
1,1067,18000
1,1068,3600
1,1069,23400
1,1070,40500
1,1071,66600
1,1072,165600
1,1073,37800
1,1074,68400
1,1075,6300
1,1076,84600
1,1077,242100
1,1078,5400
1,1079,48600
1,1080,116100
1,1081,90000
1,1082,42300
1,1083,29700
1,1084,88200
1,1085,101700
1,1086,131400
1,1087,147600
1,1088,36000
1,1089,82800
1,1090,509400
1,1091,1008000
1,1092,2518200
1,1093,232200
1,1094,3341700
1,1095,3109500
1,1096,1433700
