species,pu,amount
1,1442,3456900
1,1443,1800
1,1444,1028700
1,1445,1708200
1,1446,3600
1,1447,18000
1,1448,228600
1,1449,7200
1,1450,443700
1,1451,422100
1,1452,160200
1,1453,605700
1,1454,5980500
1,1455,2400300
1,1456,501300
1,1457,4500
1,1458,181800
1,1459,144900
1,1460,24300
1,1461,424800
1,1462,75600
1,1463,2030400
1,1464,852300
1,1465,3195000
1,1466,2482200
1,1467,1458900
1,1468,54000
1,1469,175500
1,1470,5821200
1,1471,4824000
1,1472,6843600
1,1473,5846400
1,1474,5117400
1,1475,4156200
1,1476,4955400
1,1477,6174000
1,1478,3777300
1,1479,7036200
1,1480,5668200
1,1481,6333300
1,1482,5148900
1,1483,5176800
1,1484,6848100
1,1485,4034700
1,1486,2800800
1,1487,4106700
1,1488,4626000
1,1489,4496400
1,1490,4658400
1,1491,5747400
1,1492,723600
1,1493,1773900
1,1494,3249900
1,1495,1816200
1,1496,1972800
1,1497,4118400
1,1498,1386000
1,1499,60300
1,1500,1192500
1,1501,2616300
1,1502,48600
1,1503,61200
1,1504,38700
1,1505,1384200
1,1506,770400
1,1507,70200
1,1508,5400
1,1509,422100
1,1510,671400
1,1511,1206900
1,1512,2736900
1,1513,1728900
1,1514,122400
1,1515,69300
1,1516,1640700
1,1517,128700
1,1518,87300
1,1519,208800
1,1520,90900
1,1521,120600
1,1522,152100
1,1523,48600
1,1524,7200
1,1525,2700
1,1526,21600
1,1527,1638900
1,1528,221400
1,1529,1521900
1,1530,1199700
1,1531,2454300
1,1532,1219500
1,1533,1089900
1,1534,623700
1,1535,504900
1,1536,2522700
1,1537,1824300
1,1538,5741100
1,1539,5442300
1,1540,3710700
1,1541,1548900
1,1542,1026900
1,1543,6858900
1,1544,2981700
1,1545,7587000
1,1546,6130800
1,1547,7245900
1,1548,4181400
1,1549,3105000
1,1550,4929300
1,1551,5903100
1,1552,7143300
1,1553,3759300
1,1554,4869900
1,1555,4528800
1,1556,4294800
1,1557,5731200
1,1558,5460300
1,1559,4768200
1,1560,4410000
1,1561,4622400
1,1562,5013000
1,1563,2250000
1,1564,3257100
1,1565,2667600
1,1566,2402100
1,1567,2692800
1,1568,3528900
1,1569,4091400
1,1570,4374900
1,1571,1937700
1,1572,3256200
1,1573,1781100
1,1574,1877400
1,1575,2026800
1,1576,3577500
1,1577,3366000
1,1578,1829700
1,1579,1950300
1,1580,1705500
1,1581,1508400
1,1582,955800
1,1583,1807200
1,1584,2318400
1,1585,472500
1,1586,528300
1,1587,451800
1,1588,524700
1,1589,853200
1,1590,1122300
1,1591,901800
1,1592,328500
1,1593,5400
1,1594,47700
1,1595,146700
1,1596,137700
1,1597,419400
1,1598,180000
1,1599,3600
1,1600,68400
1,1601,2700
1,1602,17100
1,1603,84600
1,1604,900
1,1605,12600
1,1606,900
1,1607,1800
1,1608,94500
1,1609,900
1,1610,1731600
1,1611,2755800
1,1612,4485600
1,1613,5265000
1,1614,1638000
1,1615,445500
1,1616,2052000
1,1617,4826700
1,1618,6690600
1,1619,6879600
1,1620,6907500
1,1621,8363700
1,1622,4029300
1,1623,2602800
1,1624,4816800
1,1625,7321500
1,1626,4617900
1,1627,5819400
1,1628,8058600
1,1629,6080400
1,1630,5334300
1,1631,3583800
1,1632,6302700
1,1633,6541200
1,1634,5132700
1,1635,5382900
1,1636,5649300
1,1637,6190200
1,1638,4986000
1,1639,3933000
1,1640,4712400
1,1641,4297500
1,1642,4841100
1,1643,7702200
1,1644,6405300
1,1645,1729800
1,1646,2157300
1,1647,2056500
1,1648,2191500
1,1649,2762100
1,1650,2796300
1,1651,2880900
1,1652,1108800
1,1653,1508400
1,1654,1199700
1,1655,444600
1,1656,482400
1,1657,1021500
1,1658,1656000
1,1659,1260000
1,1660,1797300
1,1661,1682100
1,1662,937800
1,1663,1218600
1,1664,1418400
1,1665,1295100
1,1666,1205100
1,1667,1383300
1,1668,577800
1,1669,972900
1,1670,998100
1,1671,1050300
1,1672,772200
1,1673,61200
1,1674,103500
1,1675,33300
1,1676,36000
1,1677,244800
1,1678,290700
1,1679,180000
1,1680,157500
1,1681,27000
1,1682,32400
1,1683,73800
1,1684,18000
1,1685,58500
1,1686,27900
1,1687,900
1,1688,900
1,1689,900
1,1690,5400
1,1691,900
1,1692,1183500
1,1693,2578500
1,1694,5502600
1,1695,3679200
1,1696,785700
1,1697,8235900
1,1698,6109200
1,1699,9094500
1,1700,6894900
1,1701,9135900
1,1702,8440200
1,1703,9890100
1,1704,6727500
1,1705,7225200
1,1706,5705100
1,1707,3526200
1,1708,5140800
1,1709,7240500
1,1710,5133600
1,1711,5016600
1,1712,5790600
1,1713,2277900
1,1714,3002400
1,1715,3687300
1,1716,6100200
1,1717,4788000
1,1718,3376800
1,1719,4254300
1,1720,2731500
1,1721,873900
1,1722,1366200
1,1723,3945600
1,1724,4643100
1,1725,1553400
1,1726,1496700
1,1727,1506600
1,1728,1202400
1,1729,1393200
1,1730,2153700
1,1731,1969200
1,1732,1252800
1,1733,1337400
1,1734,1099800
1,1735,1422000
1,1736,930600
1,1737,1321200
1,1738,1270800
1,1739,881100
1,1740,654300
1,1741,1142100
1,1742,1088100
1,1743,889200
1,1744,906300
1,1745,509400
1,1746,154800
1,1747,368100
1,1748,12600
1,1749,421200
1,1750,819000
1,1751,169200
1,1752,1336500
1,1753,178200
1,1754,38700
1,1755,47700
1,1756,172800
1,1757,67500
1,1758,340200
1,1759,276300
1,1760,9000
1,1761,15300
1,1762,4500
1,1763,2700
1,1764,13500
1,1765,1800
1,1766,4500
1,1767,6300
1,1768,16200
1,1769,48600
1,1770,4500
1,1771,900
1,1772,5400
1,1773,32400
1,1774,408600
1,1775,293400
1,1776,3600
1,1777,6381000
1,1778,6048900
1,1779,3271500
1,1780,1231200
1,1781,1174500
1,1782,2268900
1,1783,6063300
1,1784,5658300
1,1785,2801700
1,1786,243900
1,1787,4116600
1,1788,2112300
1,1789,1003500
1,1790,3364200
