species	pu	amount
1	859	235800.000000
1	860	212400.000000
1	861	342000.000000
1	862	159300.000000
1	863	31500.000000
1	864	48600.000000
1	865	72000.000000
1	866	117900.000000
1	867	102600.000000
1	868	167400.000000
1	869	185400.000000
1	870	50400.000000
1	871	10800.000000
1	872	23400.000000
1	873	3600.000000
1	874	69300.000000
1	875	45900.000000
1	876	45900.000000
1	877	41400.000000
1	878	18900.000000
1	879	104400.000000
1	880	398700.000000
1	881	54900.000000
1	882	61200.000000
1	883	97200.000000
1	884	17100.000000
1	885	14400.000000
1	886	78300.000000
1	887	56700.000000
1	888	57600.000000
1	889	90900.000000
1	890	3600.000000
1	891	7200.000000
1	892	15300.000000
1	893	6300.000000
1	894	162900.000000
1	895	113400.000000
1	896	163800.000000
1	897	11700.000000
1	898	6300.000000
1	899	2700.000000
1	901	1800.000000
1	902	3600.000000
1	903	900.000000
1	904	756900.000000
1	905	86400.000000
1	906	4373100.000000
1	907	2718000.000000
1	908	1958400.000000
1	909	2650500.000000
1	910	7315200.000000
1	911	4700700.000000
1	912	4089600.000000
1	913	900000.000000
1	914	421200.000000
1	915	1214100.000000
1	916	1112400.000000
1	917	1875600.000000
1	918	761400.000000
1	919	600300.000000
1	920	152100.000000
1	921	337500.000000
1	922	124200.000000
1	923	698400.000000
1	924	68400.000000
1	925	144000.000000
1	926	149400.000000
1	927	416700.000000
1	928	3600.000000
1	929	45000.000000
1	930	147600.000000
1	931	88200.000000
1	932	390600.000000
1	933	799200.000000
1	934	108000.000000
1	935	14400.000000
1	936	26100.000000
1	937	27000.000000
1	938	723600.000000
1	939	266400.000000
1	940	5400.000000
1	941	261000.000000
1	942	169200.000000
1	943	26100.000000
1	944	66600.000000
1	945	71100.000000
1	946	239400.000000
1	947	88200.000000
1	948	94500.000000
1	949	28800.000000
1	950	195300.000000
1	951	6300.000000
1	952	74700.000000
1	953	2700.000000
1	954	9000.000000
1	955	6300.000000
1	956	1800.000000
1	957	39600.000000
1	958	31500.000000
1	959	142200.000000
1	960	6300.000000
1	961	14400.000000
1	962	244800.000000
1	963	171000.000000
1	964	18900.000000
1	965	1800.000000
1	966	186300.000000
1	967	12600.000000
1	968	2700.000000
1	969	7200.000000
1	970	8100.000000
1	971	54000.000000
1	972	1800.000000
1	973	1800.000000
1	974	900.000000
1	975	390600.000000
1	976	75600.000000
1	977	1065600.000000
1	978	657900.000000
1	979	241200.000000
1	980	32400.000000
1	981	5400.000000
1	982	2407500.000000
1	983	2648700.000000
1	984	1548900.000000
1	985	1784700.000000
1	986	1477800.000000
1	987	2445300.000000
1	988	5553000.000000
1	989	753300.000000
1	990	1125000.000000
1	991	260100.000000
1	992	277200.000000
1	993	1956600.000000
1	994	1531800.000000
1	995	2333700.000000
1	996	933300.000000
1	997	357300.000000
1	998	172800.000000
1	999	152100.000000
1	1000	284400.000000
1	1001	778500.000000
1	1002	1268100.000000
1	1003	785700.000000
1	1004	606600.000000
1	1005	472500.000000
1	1006	328500.000000
1	1007	130500.000000
1	1008	240300.000000
1	1009	549900.000000
1	1010	126000.000000
1	1011	162900.000000
1	1012	106200.000000
1	1013	18000.000000
1	1014	150300.000000
1	1015	976500.000000
1	1016	101700.000000
1	1017	82800.000000
1	1018	49500.000000
1	1019	9000.000000
1	1020	56700.000000
1	1021	36900.000000
1	1022	135900.000000
1	1023	49500.000000
1	1024	40500.000000
1	1025	57600.000000
1	1026	85500.000000
1	1027	14400.000000
1	1028	138600.000000
1	1029	4500.000000
1	1030	900.000000
1	1031	1800.000000
1	1032	48600.000000
